INFO: Obtaining the 10 worst outliers for parser UDPipe Future (Praha) in subsets of size 10 for a sampling size of 1000000
INFO: Showing outliers for Labeled Attachment Score (LAS)

| Subset                                                                                                                |  Position  |
| ('sv_pud', 'ko_kaist', 'hi_hdtb', 'la_proiel', 'fi_ftb', 'eu_bdt', 'ur_udtb', 'la_ittb', 'pl_sz', 'fr_gsd')            |     24     |

INFO: Showing outliers for Word segmentation

| Subset                                                                                                                     |  Position  |
|----------------------------------------------------------------------------------------------------------------------------|------------|
| ('hu_szeged', 'cs_pdt', 'la_proiel', 'ja_gsd', 'bg_btb', 'he_htb', 'fr_spoken', 'ko_kaist', 'af_afribooms', 'sl_sst')      |     25     |
| ('cs_pdt', 'grc_proiel', 'sk_snk', 'bg_btb', 'af_afribooms', 'fr_spoken', 'he_htb', 'hi_hdtb', 'sr_set', 'en_gum')         |     25     |
| ('ur_udtb', 'da_ddt', 'sv_pud', 'no_nynorsklia', 'sk_snk', 'en_lines', 'la_ittb', 'he_htb', 'sv_talbanken', 'eu_bdt')      |     24     |
| ('ja_gsd', 'sme_giella', 'ko_kaist', 'af_afribooms', 'sk_snk', 'sv_pud', 'it_isdt', 'he_htb', 'cs_pdt', 'ko_gsd')          |     24     |
| ('lv_lvtb', 'sr_set', 'bg_btb', 'got_proiel', 'fi_ftb', 'ro_rrt', 'sk_snk', 'ja_gsd', 'grc_proiel', 'pt_bosque')           |     24     |
| ('pl_sz', 'sl_sst', 'hi_hdtb', 'sv_pud', 'ja_gsd', 'ur_udtb', 'en_ewt', 'no_bokmaal', 'tr_imst', 'sv_talbanken')           |     24     |
| ('fi_tdt', 'he_htb', 'ga_idt', 'sl_ssj', 'fi_ftb', 'hu_szeged', 'ro_rrt', 'en_gum', 'ur_udtb', 'fa_seraji')                |     24     |
| ('he_htb', 'de_gsd', 'no_nynorsklia', 'pl_lfg', 'la_proiel', 'cs_pdt', 'ur_udtb', 'sl_sst', 'sv_pud', 'hr_set')            |     24     |
| ('fro_srcmf', 'fr_sequoia', 'hu_szeged', 'sv_pud', 'sl_sst', 'no_bokmaal', 'ja_gsd', 'tr_imst', 'cs_pdt', 'nl_lassysmall') |     24     |
| ('la_ittb', 'it_postwita', 'af_afribooms', 'sl_ssj', 'got_proiel', 'es_ancora', 'sl_sst', 'en_gum', 'fi_ftb', 'bg_btb')    |     24     |

INFO: Showing outliers for Tokenization

| Subset                                                                                                                         |  Position  |
|--------------------------------------------------------------------------------------------------------------------------------|------------|
| ('sl_sst', 'pt_bosque', 'fi_ftb', 'pl_sz', 'ja_gsd', 'bg_btb', 'la_ittb', 'sk_snk', 'fr_gsd', 'cs_cac')                        |     25     |
| ('pl_sz', 'fro_srcmf', 'es_ancora', 'en_gum', 'grc_proiel', 'bg_btb', 'ja_gsd', 'af_afribooms', 'en_lines', 'ko_kaist')        |     25     |
| ('bg_btb', 'grc_perseus', 'ja_gsd', 'la_ittb', 'sv_lines', 'af_afribooms', 'id_gsd', 'ca_ancora', 'fa_seraji', 'fi_tdt')       |     24     |
| ('lv_lvtb', 'sr_set', 'bg_btb', 'got_proiel', 'fi_ftb', 'ro_rrt', 'sk_snk', 'ja_gsd', 'grc_proiel', 'pt_bosque')               |     24     |
| ('fi_tdt', 'en_gum', 'pl_lfg', 'sl_ssj', 'ur_udtb', 'nl_lassysmall', 'hi_hdtb', 'ru_syntagrus', 'ja_gsd', 'pt_bosque')         |     24     |
| ('fro_srcmf', 'fr_sequoia', 'hu_szeged', 'sv_pud', 'sl_sst', 'no_bokmaal', 'ja_gsd', 'tr_imst', 'cs_pdt', 'nl_lassysmall')     |     24     |
| ('la_proiel', 'hi_hdtb', 'hu_szeged', 'sv_pud', 'fi_ftb', 'cs_cac', 'la_ittb', 'ca_ancora', 'cs_fictree', 'de_gsd')            |     24     |
| ('es_ancora', 'cs_pdt', 'sk_snk', 'ko_kaist', 'la_proiel', 'en_gum', 'ca_ancora', 'hu_szeged', 'af_afribooms', 'la_ittb')      |     24     |
| ('sl_ssj', 'hi_hdtb', 'ja_gsd', 'la_perseus', 'ko_gsd', 'pl_sz', 'pt_bosque', 'ko_kaist', 'en_lines', 'sv_lines')              |     24     |
| ('sl_ssj', 'fr_sequoia', 'la_perseus', 'sr_set', 'got_proiel', 'fro_srcmf', 'la_proiel', 'lv_lvtb', 'nl_lassysmall', 'ro_rrt') |     24     |
